input_data,average_agreement.py,average_common_pool.py,average_steal_agreement.py,min_agreement.py,min_common_pool.py,min_steal_agreement.py,pref_agreement.py,pref_common_pool.py,pref_steal_agreement.py,rigid_backfill.py,rigid_easy_backfill.py,best_scheduler
"30D[20|0|80]#S6{1,128|5E12,4E17}",15407.0847,15709.7266,15541.0617,15024.1663,15357.4063,15006.8937,14425.4537,14440.8769,14582.0845,44238.4133,213980.5383,pref_agreement.py
"30D[20|0|80]#S7{1,128|5E12,4E17}",17755.4340,17753.9812,16845.0022,17038.2550,17331.3827,16946.8046,15600.7014,15781.6491,15532.0659,55909.6405,233308.2906,pref_steal_agreement.py
"30D[20|0|80]#S8{1,128|5E12,4E17}",14764.0244,15234.2289,14592.6175,14616.8991,15047.0904,14634.5232,13555.2173,13666.5761,13598.6107,51822.0357,216173.1484,pref_agreement.py
"30D[20|0|80]#S9{1,128|5E12,4E17}",14127.0275,14017.9415,14129.5434,14087.2408,14235.1273,14086.7722,13164.4360,12538.5270,13181.3443,56588.7353,232505.4427,pref_common_pool.py
"30D[10|0|90]#S0{1,128|5E12,4E17}",18407.8044,18446.0085,18449.8190,18457.8409,18404.3438,18454.3363,17815.0515,17719.7858,17866.0038,47120.4807,212877.2566,pref_common_pool.py
"30D[10|0|90]#S1{1,128|5E12,4E17}",15727.9084,16122.4251,15883.5986,16020.5684,15958.7045,16127.9641,15171.0639,15204.8541,15176.2137,39890.5315,206894.6652,pref_agreement.py
"30D[10|0|90]#S2{1,128|5E12,4E17}",18624.0212,18527.8475,18623.5265,18838.0554,18805.4377,18874.4614,17710.3106,17769.8398,17882.4335,54370.8850,193549.6777,pref_agreement.py
"30D[10|0|90]#S3{1,128|5E12,4E17}",13919.8806,13893.3736,13886.7932,13932.6677,13908.1279,13940.1528,13318.3441,13365.0205,13306.5931,35931.3173,203410.4103,pref_steal_agreement.py
"30D[10|0|90]#S4{1,128|5E12,4E17}",16172.7984,16162.5534,15948.0923,15863.4745,15958.9887,15864.3677,15345.5593,15271.0864,15364.3502,46188.7406,196912.4530,pref_common_pool.py
"30D[10|0|90]#S5{1,128|5E12,4E17}",14516.3778,15018.0219,14516.3683,14528.0860,14479.3252,14432.4925,13414.2613,13405.7296,13452.1300,37575.6881,175178.0237,pref_common_pool.py
"30D[10|0|90]#S6{1,128|5E12,4E17}",14311.9857,14289.1989,14354.6492,14461.0159,14471.4800,14459.4127,13730.5907,13861.8538,13800.9417,44238.4133,213980.5383,pref_agreement.py
"30D[10|0|90]#S7{1,128|5E12,4E17}",15549.1334,15690.4042,15915.2406,15686.5740,15688.8110,15672.2016,14106.3312,14189.4424,14045.3403,55909.6405,233308.2906,pref_steal_agreement.py
"30D[10|0|90]#S8{1,128|5E12,4E17}",13829.5986,13927.2307,13822.2216,13722.8600,13500.4328,13747.4453,13018.9338,12992.5482,13019.1055,51822.0357,216173.1484,pref_common_pool.py
"30D[10|0|90]#S9{1,128|5E12,4E17}",12139.9446,12127.1421,12139.9446,12039.3806,12118.3375,12088.1626,11533.5907,11582.0088,11532.5153,56588.7353,232505.4427,pref_steal_agreement.py
"30D[0|0|100]#S0{1,128|5E12,4E17}",17136.9875,17075.5136,17136.9875,17240.1424,17054.3683,17240.1424,16589.2498,16578.8036,16589.2461,47120.4807,212877.2566,pref_common_pool.py
"30D[0|0|100]#S1{1,128|5E12,4E17}",14235.7620,14098.1430,14233.7044,14245.5015,14122.9179,14245.5015,13816.9202,13796.8318,13816.9151,39890.5315,206894.6652,pref_common_pool.py
"30D[0|0|100]#S2{1,128|5E12,4E17}",15727.5253,15762.2960,15727.2832,15630.6598,15664.8475,15680.1990,15212.2364,15254.4136,15212.1942,54370.8850,193549.6777,pref_steal_agreement.py
"30D[0|0|100]#S3{1,128|5E12,4E17}",12571.3582,12553.8080,12571.3582,12566.2845,12559.7638,12566.2845,12226.2808,12265.5827,12232.8877,35931.3173,203410.4103,pref_agreement.py
"30D[0|0|100]#S4{1,128|5E12,4E17}",14036.2910,13974.6485,14035.0417,13952.7794,14045.5926,13952.7718,13482.9704,13508.6912,13482.9607,46188.7406,196912.4530,pref_steal_agreement.py
"30D[0|0|100]#S5{1,128|5E12,4E17}",11507.6929,11521.3333,11507.6929,11422.5870,11349.8641,11422.5843,10951.8324,10967.5441,10952.0453,37575.6881,175178.0237,pref_agreement.py
"30D[0|0|100]#S6{1,128|5E12,4E17}",12960.7709,12953.2993,12971.9461,12963.4489,12954.1216,12958.5368,12701.2767,12695.5447,12704.3770,44238.4133,213980.5383,pref_common_pool.py
"30D[0|0|100]#S7{1,128|5E12,4E17}",12698.6200,12653.9175,12693.7032,12634.7907,12594.6397,12634.5869,12166.9302,12183.9183,12161.2470,55909.6405,233308.2906,pref_steal_agreement.py
"30D[0|0|100]#S8{1,128|5E12,4E17}",12533.6165,12476.0155,12533.6165,12479.7349,12409.1865,12479.3964,12106.7562,12082.9203,12110.3040,51822.0357,216173.1484,pref_common_pool.py
"30D[0|0|100]#S9{1,128|5E12,4E17}",11114.3607,11114.6219,11116.8539,11136.9335,11115.3447,11136.9116,10797.5369,10811.0565,10797.5141,56588.7353,232505.4427,pref_steal_agreement.py
